Product_Name,Customer_Name,Region,OrderPriority,OrderPriorityPrice,Discount,UnitPrice,OrderQuantity,ShippingCost,ProductBaseMargin,Profit
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Carole Creech,North America,2,7,0.06,41,15,7,0.37,183.65
"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",Laurence Poe,North America,1,5,0.07,10,26,13,0.57,117
Xerox 1905,Laurence Poe,North America,1,5,0.1,6,22,10,0.37,25.64
Xerox 1995,Laurence Poe,North America,1,5,0.02,6,4,5,0.37,3.4
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Edgar Vogel,North America,0,0,0,9,15,8,0.38,43.3
Letter Size Cart,Lynn Hines,North America,3,10,0.02,143,20,20,0.56,1524.4
Keytronic French Keyboard,Kelly Fox,AsiaPac,0,0,0.1,74,105,4,0.79,5357.3
"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",Kelly Fox,AsiaPac,0,0,0.04,2,57,1,0.57,59.42
Trimflex™ Flexible Post Binders,Pamela Wiley,North America,2,7,0.03,21,82,3,0.37,582.48
"Crayola Anti Dust Chalk, 12/Pack",Lindsay P Ashley,North America,1,5,0.05,2,84,1,0.4,57.8
Acco Perma® 2700 Stacking Storage Drawers,Bruce Murray,North America,1,5,0,30,16,7,0.08,31.4
Southworth Structures Collection™,Betsy Owens,North America,1,5,0.09,7,11,5,0.35,15.02
Fiskars® Softgrip Scissors,Ruby Booth,North America,4,15,0.04,11,1,3,0.57,2.83
Keytronic French Keyboard,Lee Fields,North America,0,0,0.1,74,26,4,0.79,1323.56
"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",Lee Fields,North America,0,0,0.04,2,14,1,0.57,13.84
Trimflex™ Flexible Post Binders,Larry Neal,North America,2,7,0.03,21,20,3,0.37,139.8
Hon Deluxe Fabric Upholstered Stacking Chairs,Helen Stein,North America,3,10,0.02,244,5,63,0.57,608
"Crayola Anti Dust Chalk, 12/Pack",Tamara Cowan,North America,1,5,0.05,2,21,1,0.4,13.7
Rediform S.O.S. Phone Message Books,Don George,EMEA,4,15,0.06,5,80,1,0.36,119
X-Rack™ File for Hanging Folders,Bradley Locklear,AsiaPac,0,0,0.03,11,46,5,0.59,278.36
Eldon Simplefile® Box Office®,Terri Bond,AsiaPac,0,0,0,12,36,6,0.57,240.24
Xerox 1952,Terri Bond,AsiaPac,0,0,0.06,5,21,5,0.38,28.6
Catalog Binders with Expanding Posts,Kevin Ennis,AsiaPac,2,7,0.08,67,74,20,0.4,1566.56
"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Bill Bowers Li,North America,3,10,0.07,208,26,68,0.58,2690.08
"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Bill Bowers Li,North America,3,10,0.01,9,14,3,0.39,44.88
Micro Innovations 104 Keyboard,Vernon Hirsch Singleton,North America,3,10,0.04,11,11,7,0.64,65.6
Kleencut® Forged Office Shears by Acme United Corporation,Vernon Hirsch Singleton,North America,3,10,0.04,2,20,3,0.55,17.4
Rediform S.O.S. Phone Message Books,Marie McClure,North America,4,15,0.06,5,20,1,0.36,29
LX 677,Carolyn Bowling,North America,2,7,0.1,111,8,9,0.57,408.36
Eldon Simplefile® Box Office®,Harry Burns,North America,0,0,0,12,9,6,0.57,55.56
Xerox 1952,Cameron Kendall,North America,0,0,0.06,5,5,5,0.38,3
*Staples* Letter Opener,Cynthia Gross,North America,1,5,0.1,2,22,5,0.81,26.24
O'Sullivan 3-Shelf Heavy-Duty Bookcases,Joshua Keller,North America,4,15,0.01,58,5,37,0.61,137
Office Star Flex Back Scooter Chair with White Frame,Tony Wilkins Winters,North America,1,5,0.02,111,88,30,0.71,6709.92
Avery 485,Tony Wilkins Winters,North America,1,5,0.01,13,67,1,0.38,321.27
Telescoping Adjustable Floor Lamp,Molly Watson,EMEA,0,0,0.03,20,57,11,0.6,638.8
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Gary Grimes,North America,4,15,0.04,69,12,60,0.41,246.36
Xerox 1947,Gary Grimes,North America,4,15,0.08,6,17,5,0.4,27.64
Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Wayne Bean,North America,4,15,0.04,301,17,24,0.52,2432.16
Xerox 1950,Wayne Bean,North America,4,15,0.04,6,25,5,0.36,43
Office Star Flex Back Scooter Chair with White Frame,Laurie Hanna,North America,1,5,0.02,111,22,30,0.71,1654.98
Avery 485,Laurie Hanna,North America,1,5,0.01,13,17,1,0.38,80.77
Imation DVD-RAM discs,Gary Walton,North America,0,0,0.09,35,11,2,0.43,128.9
Canon imageCLASS 2200 Advanced Copier,Gary Walton,North America,0,0,0.05,3500,2,24,0.37,2216
Microsoft Multimedia Keyboard,James Fox,North America,3,10,0.07,31,3,4,0.74,58.31
Hewlett Packard LaserJet 3310 Copier,Russell Hsu O'Neill,North America,3,10,0.07,600,11,24,0.37,1956
Okidata ML320 Series Turbo Dot Matrix Printers,Terri Bond,AsiaPac,3,10,0.04,400,34,12,0.56,7060
Okidata ML320 Series Turbo Dot Matrix Printers,Cameron Kendall,North America,3,10,0.04,400,8,12,0.56,1652
AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Laurence Martinez Rodriguez,North America,3,10,0.05,100,7,20,0.52,309
Staples Pushpins,Alison Starr,North America,4,15,0.1,2,19,1,0.5,14.2
StarTAC 8000,Nina Horne Kelly,North America,0,0,0.05,206,90,9,0.6,10188
X-Rack™ File for Hanging Folders,Christian Starr,AsiaPac,4,15,0.03,11,65,5,0.59,395.4
"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Norman Feldman,EMEA,4,15,0.1,60,84,4,0.57,2364.8
"Carina 42""Hx23 3/4""W Media Storage Unit",Norman Feldman,EMEA,4,15,0.05,81,29,35,0.83,1797.22
Bevis Round Conference Room Tables and Bases,Norman Feldman,EMEA,4,15,0.07,179,17,56,0.71,1891.52
Xerox 1927,Vernon Stark,EMEA,0,0,0.05,4,38,7,0.4,46.2
"Wilson Jones Hanging View Binder, White, 1""",Vernon Stark,EMEA,0,0,0.06,7,36,6,0.39,77.16
"Seth Thomas 13 1/2"" Wall Clock",Vernon Stark,EMEA,0,0,0.05,18,40,5,0.54,347.8
Staples Colored Interoffice Envelopes,Vernon Stark,EMEA,0,0,0,31,32,20,0.36,337.12
X-Rack™ File for Hanging Folders,Audrey Harmon,North America,4,15,0.03,11,16,5,0.59,93.56
"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Sheryl Alexander,North America,4,15,0.1,60,21,4,0.57,588.2
"Carina 42""Hx23 3/4""W Media Storage Unit",Sheryl Alexander,North America,4,15,0.05,81,7,35,0.83,407.26
Bevis Round Conference Room Tables and Bases,Sheryl Alexander,North America,4,15,0.07,179,4,56,0.71,402.24
Xerox 1927,Mildred Peacock,North America,0,0,0.05,4,9,7,0.4,5.6
"Wilson Jones Hanging View Binder, White, 1""",Virginia Mason Klein,North America,0,0,0.06,7,9,6,0.39,14.79
"Seth Thomas 13 1/2"" Wall Clock",Virginia Mason Klein,North America,0,0,0.05,18,10,5,0.54,83.2
Staples Colored Interoffice Envelopes,Carla S Austin,North America,0,0,0,31,8,20,0.36,69.28
Coloredge Poster Frame,Norman Tyler,North America,1,5,0.02,14,11,5,0.46,62.76
Accessory23,Florence Gold,North America,2,7,0.05,36,19,1,0.36,211.04
Eldon Econocleat® Chair Mats for Low Pile Carpets,Ronald O'Neill,North America,2,7,0.09,41,2,34,0.73,18.48
Xerox 1996,Paula Hubbard,North America,1,5,0.04,6,25,9,0.37,40.5
Lexmark Z25 Color Inkjet Printer,Brenda Cobb,North America,0,0,0.1,81,16,34,0.37,315.92
Southworth 25% Cotton Linen-Finish Paper & Envelopes,Brenda Cobb,North America,0,0,0.07,9,13,10,0.4,28.61
Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System,Brandon Beach,North America,2,7,0.08,65,19,7,0.73,795.75
Xerox 21,Natalie Snow,North America,1,5,0.09,6,13,7,0.37,14.84
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Kevin Erickson,Latam,4,15,0.02,16,6,13,0.37,20.6
Timeport L7089,Kevin Erickson,Latam,4,15,0,126,50,8,0.58,3646
Eldon® Wave Desk Accessories,Hugh Scott,AsiaPac,3,10,0.01,2,57,5,0.43,42.88
Wilson Jones DublLock® D-Ring Binders,Sheryl Barnett Braun,AsiaPac,4,15,0.07,7,29,3,0.35,53.84
Micro Innovations 104 Keyboard,Sheryl Barnett Braun,AsiaPac,4,15,0,11,65,7,0.64,450.6
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Monica May,North America,4,15,0.02,16,2,13,0.37,-1.8
Timeport L7089,Monica May,North America,4,15,0,126,13,8,0.58,942.04
Self-Adhesive Removable Labels,Grace Black,North America,1,5,0.06,3,22,0,0.37,20.46
Wilson Jones DublLock® D-Ring Binders,Jordan Marsh,North America,4,15,0.07,7,7,3,0.35,10.72
Micro Innovations 104 Keyboard,Bradley Brantley,North America,4,15,0,11,16,7,0.64,105.64
Hon Rectangular Conference Tables,Glenda Taylor Strauss,North America,4,15,0.09,228,25,32,0.68,3331
"Wilson Jones Hanging View Binder, White, 1""",Alan Morris,AsiaPac,3,10,0.04,7,34,6,0.39,77.3
12 Colored Short Pencils,Carmen Barrett,AsiaPac,2,7,0.09,3,23,2,0.58,31.81
Pizazz® Global Quick File™,Carmen Barrett,AsiaPac,2,7,0.07,15,17,8,0.57,119.5
Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Glen Caldwell,North America,0,0,0.1,161,63,30,0.62,5244.36
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Ernest Oh,North America,0,0,0.01,8,105,6,0.36,288
"Wilson Jones Hanging View Binder, White, 1""",Joyce Foster,North America,3,10,0.04,7,8,6,0.39,13.6
Xerox 1994,Carolyn Greer,North America,3,10,0.07,6,2,6,0.37,-2.4
12 Colored Short Pencils,Terri Lyons,North America,2,7,0.09,3,6,2,0.58,6.82
Pizazz® Global Quick File™,Terri Lyons,North America,2,7,0.07,15,4,8,0.57,22
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Adam Barton,North America,0,0,0.01,8,26,6,0.36,66.8
TimeportP7382,Kathryn Cho,North America,2,7,0.1,206,18,9,0.56,1696.68
6340,Patricia Carver Fink,North America,1,5,0,86,17,3,0.58,844.96
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Keith Marsh,North America,0,0,0,49,48,5,0.59,1382.68
"Eldon® Expressions™ Wood Desk Accessories, Oak",Keith Marsh,North America,0,0,0.07,7,4,5,0.56,8.72
Xerox 23,Janet May,AsiaPac,2,7,0.04,6,90,5,0.37,173.2
636,Brett Hawkins,North America,3,10,0.01,116,23,5,0.57,1489.08
"Trav-L-File Heavy-Duty Shuttle II, Black",Robin Beatty,North America,3,10,0.1,44,20,16,0.55,380
Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Judith French,North America,0,0,0.02,321,19,59,0.57,3295.45
Xerox 1887,Judith French,North America,0,0,0.1,19,3,5,0.37,10.39
Xerox 1891,Judith French,North America,0,0,0.02,49,17,6,0.38,293.88
KF 788,Ted Crowder,North America,3,10,0.08,46,23,5,0.56,502.84
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Sandra Shaw,North America,0,0,0,49,12,5,0.59,341.92
"Eldon® Expressions™ Wood Desk Accessories, Oak",Sandra Shaw,North America,0,0,0.07,7,1,5,0.56,-1.57
Xerox 23,Elsie Boykin,North America,2,7,0.04,6,23,5,0.37,40.54
Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Kerry Wilkerson,North America,3,10,0.04,56,2,52,0.72,24.16
GBC VeloBinder Strips,Evan Kelley,North America,0,0,0.09,8,19,6,0.35,33.52
Xerox Blank Computer Paper,Evan Kelley,North America,0,0,0.04,20,25,6,0.38,164
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Jon Beasley,North America,0,0,0.04,6,3,7,0.36,-1.24
"Strathmore #10 Envelopes, Ultimate White",Anna Dixon,EMEA,1,5,0.08,53,8,3,0.36,115.72
XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Chris High,North America,4,15,0.06,8,3,5,0.35,1.96
252,Caroline Stone,North America,4,15,0.1,66,8,6,0.55,231.6
Belkin 6 Outlet Metallic Surge Strip,Marian Anthony,North America,1,5,0.09,11,4,5,0.59,17
Global Commerce™ Series High-Back Swivel/Tilt Chairs,Edna Pierce,North America,3,10,0.02,285,14,70,0.6,2244.2
"OIC Colored Binder Clips, Assorted Sizes",Edna Pierce,North America,3,10,0.09,4,17,2,0.36,16.36
X-Rack™ File for Hanging Folders,Edna Goodwin,North America,3,10,0.05,11,6,5,0.59,30.64
"Strathmore #10 Envelopes, Ultimate White",Ashley Neal,North America,1,5,0.08,53,2,3,0.36,26.68
Avery Binder Labels,Nancy Snyder,EMEA,3,10,0,4,99,7,0.37,139.52
"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Nancy Snyder,EMEA,3,10,0.1,31,38,6,0.4,347.4
Avery Legal 4-Ring Binder,Allan Howe,EMEA,3,10,0.1,21,88,1,0.35,461
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Wesley Tate,North America,3,10,0.08,5,32,5,0.38,43
"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Shawn Stern,North America,4,15,0.1,38,13,5,0.38,133.32
Xerox 217,Derek Tuttle,North America,2,7,0.08,6,19,8,0.37,25.06
Brown Kraft Recycled Envelopes,Christina Thompson,North America,2,7,0.09,17,24,12,0.35,94.08
Avery Legal 4-Ring Binder,Sheryl Doyle Block,North America,3,10,0.1,21,22,1,0.35,114.5
"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Doris Starr,North America,4,15,0,6,21,1,0.39,48.14
"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Doris Starr,North America,4,15,0.02,10,13,2,0.36,42.2
"Maxell Pro 80 Minute CD-R, 10/Pack",Kelly Burnette,North America,4,15,0.07,17,7,2,0.45,43.22
"Eldon® Image Series Desk Accessories, Burgundy",Crystal Floyd,North America,3,10,0.03,4,23,7,0.49,35.32
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Tara Warren,North America,3,10,0.08,5,8,5,0.38,7
Staples Copy Paper (20Lb. and 84 Bright),Christopher Norton Patterson,North America,4,15,0.1,5,15,5,0.38,16
Xerox 223,Katherine W Epstein,North America,0,0,0.07,6,15,7,0.37,20
Staples Metal Binder Clips,Joe Keith Simpson,EMEA,1,5,0.09,3,55,1,0.39,48.5
Catalog Binders with Expanding Posts,Jesse Farrell,North America,0,0,0.1,67,6,20,0.4,100.6
Bevis Rectangular Conference Tables,Jesse Farrell,North America,0,0,0.08,146,25,46,0.69,2180.5
Newell 339,Gretchen Zimmerman,North America,1,5,0.08,3,1,1,0.59,0.53
"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Ron Singh,North America,4,15,0.1,56,4,7,0.68,122.92
"Fellowes Twister Kit, Gray/Clear, 3/pkg",Edna Pierce,North America,0,0,0.1,8,2,9,0.4,-4.2
JM Magazine Binder,Edna Pierce,North America,0,0,0.03,17,18,3,0.37,101.04
"Tenex File Box, Personal Filing Tote with Lid, Black",Edna Pierce,North America,0,0,0.04,16,16,18,0.59,122.8
"Eureka The Boss® Plus 12-Amp Hard Box Upright Vacuum, Red",Regina Langley,North America,1,5,0.03,105,7,19,0.58,385.25
Newell 325,Lucille McGee,North America,0,0,0.1,4,25,1,0.55,44
Economy Rollaway Files,Tracey Gross,North America,2,7,0.02,165,24,20,0.59,2237.2
"Global Leather Task Chair, Black",Erica Pittman,North America,4,15,0.05,90,24,42,0.66,1275.6
"Fellowes Internet Keyboard, Platinum",Kevin Erickson,Latam,4,15,0.1,30,32,9,0.74,605.4
"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Kevin Erickson,Latam,4,15,0.06,2,42,2,0.46,31.6
SAFCO Folding Chair Trolley,Regina Williamson,AsiaPac,1,5,0.03,128,55,13,0.5,3295.8
"Fellowes Internet Keyboard, Platinum",Tamara Dickinson,North America,4,15,0.1,30,8,9,0.74,144.6
"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Tamara Dickinson,North America,4,15,0.06,2,11,2,0.46,6.8
SAFCO Folding Chair Trolley,Leslie Hawley,North America,1,5,0.03,128,14,13,0.5,829.24
M70,Vanessa Crowell,North America,3,10,0.05,126,2,9,0.59,127.08
Microsoft Multimedia Keyboard,Vivian Simon,AsiaPac,3,10,0.01,31,78,4,0.74,1761.14
"Computer Room Manger, 14""",Jeremy Rollins,AsiaPac,1,5,0.03,32,76,7,0.49,1111.72
Revere Boxed Rubber Bands by Revere,Jeremy Rollins,AsiaPac,1,5,0.1,2,8,1,0.83,10.68
Belkin F9M820V08 8 Outlet Surge,Maureen Stout,North America,2,7,0.02,43,16,5,0.56,366.52
"Computer Room Manger, 14""",Sean Sparks,North America,1,5,0.03,32,19,7,0.49,272.68
Revere Boxed Rubber Bands by Revere,Sean Sparks,North America,1,5,0.1,2,2,1,0.83,1.92
Eldon Advantage® Foldable Chair Mats for Low Pile Carpets,Cathy Weber,North America,3,10,0.01,54,23,11,0.64,771.46
Bevis Rectangular Conference Tables,Kathy Freedman,North America,0,0,0.95,146,12,46,0.69,-501.52
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Joel Buckley,North America,0,0,0.05,5,19,5,0.38,26.35
SC-3160,Glen Caldwell,North America,3,10,0.07,66,84,9,0.59,2873.88
"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Frank Cross,North America,3,10,0.05,501,76,28,0.38,12537.08
Xerox 1893,Frank Cross,North America,3,10,0.08,41,42,17,0.36,465.16
Staples Standard Envelopes,Melvin George,EMEA,1,5,0.09,6,21,1,0.38,35.54
SC-3160,Alexandra Duke,North America,3,10,0.07,66,21,9,0.59,711.72
"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Shelley Grant,North America,3,10,0.05,501,19,28,0.38,3113.27
Xerox 1893,Shelley Grant,North America,3,10,0.08,41,11,17,0.36,109.28
Keytronic French Keyboard,Kerry Wilkerson,North America,0,0,0.06,74,25,15,0.65,1076.5
Accessory4,Kerry Wilkerson,North America,0,0,0.02,86,20,1,0.85,1426.6
"Avery Flip-Chart Easel Binder, Black",Erin Y Stewart,North America,3,10,0.01,22,5,15,0.38,25.7
Staples Standard Envelopes,Jonathan Cheng,North America,1,5,0.09,6,5,1,0.38,7.7
Xerox 1938,Earl Alston,North America,4,15,0.03,48,23,6,0.37,369.36
DPC 650 Piper,Leah MacDonald,North America,3,10,0.09,116,3,3,0.58,167.52
SANFORD Major Accent™ Highlighters,Christopher High,North America,4,15,0.07,7,15,2,0.47,40
Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Kevin Smith,North America,4,15,0.03,95,12,20,0.79,846.4
"Howard Miller 16"" Diameter Gallery Wall Clock",Derek Jernigan,North America,4,15,0.1,64,12,14,0.46,262.48
3M Polarizing Light Filter Sleeves,Michele Bennett,North America,0,0,0.07,19,20,4,0.05,-11.6
2180,Ian Hall,North America,0,0,0.08,176,5,9,0.57,422.2
"Maxell Pro 80 Minute CD-R, 10/Pack",Bruce Stark,North America,1,5,0.06,17,16,2,0.45,104.08
Xerox 1940,Sheryl Law,North America,1,5,0.06,55,17,11,0.36,269.5
Cardinal Holdit Business Card Pockets,Kevin Daly,North America,4,15,0.04,5,18,5,0.37,24.7
Boston 16801 Nautilus™ Battery Pencil Sharpener,Kara Gregory,North America,1,5,0.08,22,36,6,0.59,397.92
Flat Face Poster Frame,Bonnie Matthews Rowland,North America,4,15,0.01,19,69,4,0.43,546.62
Boston 16801 Nautilus™ Battery Pencil Sharpener,Anita Boyle,North America,1,5,0.08,22,9,6,0.59,94.98
Xerox 1959,Anne Schultz,North America,1,5,0.03,7,17,7,0.37,33.46
Newell 326,Judy Kirk,North America,3,10,0,2,5,1,0.56,4.6
"Wilson Jones 1"" Hanging DublLock® Ring Binders",Jerry Ennis,North America,1,5,0.05,5,3,3,0.37,1.8
Martin Yale Chadless Opener Electric Letter Opener,Daniel S Glover,North America,1,5,0.09,833,15,24,0.83,9222.3
Flat Face Poster Frame,Don Herndon,North America,4,15,0.01,19,17,4,0.43,131.66
Storex DuraTech Recycled Plastic Frosted Binders,Renee Stout,AsiaPac,2,7,0.06,4,48,5,0.35,50.68
Polycom ViewStation™ ISDN Videoconferencing Unit,Renee Stout,AsiaPac,2,7,0.04,6783,6,24,0.06,586.47
"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Rebecca Underwood,AsiaPac,3,10,0.08,6,23,4,0.75,88.46
Ultra Door Pull Handle,Glen Horowitz,North America,4,15,0.05,11,16,8,0.52,74.72
Lock-Up Easel 'Spel-Binder',Marc Bowles,North America,2,7,0.04,29,26,1,0.38,255.36
"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Nicole Reid,North America,3,10,0.08,6,6,4,0.75,20.12
Talkabout T8367,Julia Collier,AsiaPac,4,15,0.04,66,80,9,0.56,2736.6
SAFCO Folding Chair Trolley,Julia Collier,AsiaPac,4,15,0.01,128,19,13,0.5,1178.68
Assorted Color Push Pins,Sarah Bass,EMEA,1,5,0.06,2,38,1,0.52,33.96
"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",Priscilla Kane,North America,2,7,0.06,808,29,55,0.4,7911.88
Avery 474,Priscilla Kane,North America,2,7,0.06,3,13,1,0.36,10.7
StarTAC Analog,Priscilla Kane,North America,2,7,0,66,105,9,0.6,4149
3M Organizer Strips,Ross Tucker,EMEA,2,7,0,5,4,8,0.05,-7
Xerox 1986,Ross Tucker,EMEA,2,7,0.09,7,23,5,0.37,40.08
Avery 492,Terri McCarthy Manning,North America,4,15,0.06,3,14,1,0.39,12.86
12-1/2 Diameter Round Wall Clock,Terri McCarthy Manning,North America,4,15,0.06,20,3,10,0.49,15.8
Xerox 1947,Irene Murphy,North America,4,15,0.02,6,20,5,0.4,40.6
Assorted Color Push Pins,Gary Hester,North America,1,5,0.06,2,9,1,0.52,7.28
Hammermill Color Copier Paper (28Lb. and 96 Bright),Sean Burton,North America,1,5,0.02,10,13,12,0.4,37.4
Xerox 193,Kim Reese,North America,2,7,0.07,6,20,5,0.36,29.8
"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Milton Padgett,North America,0,0,0.05,501,6,28,0.38,963.98
"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Allison Cooke,North America,1,5,0.01,61,12,12,0.64,449.16
"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",Herman Leach,North America,2,7,0.06,808,7,55,0.4,1868.04
Avery 474,Nelson House,North America,2,7,0.06,3,3,1,0.36,1.7
StarTAC Analog,Nelson House,North America,2,7,0,66,26,9,0.6,1020.6
3M Organizer Strips,Tara Powers Underwood,North America,2,7,0,5,2,8,0.05,-7.5
Xerox 1986,Tara Powers Underwood,North America,2,7,0.09,7,6,5,0.37,6.76
Avery 508,Matthew Conway,North America,1,5,0.1,5,10,1,0.36,12
"Peel & Seel® Recycled Catalog Envelopes, Brown",Patrick Rhodes,North America,1,5,0.06,12,19,6,0.35,60.12
Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Ricky Johnston,North America,1,5,0.08,4,9,7,0.6,11.72
Hon 4-Shelf Metal Bookcases,Matthew Conway,North America,0,0,0,101,10,26,0.6,580
Riverleaf Stik-Withit® Designer Note Cubes®,Marie Fitzgerald,North America,1,5,0.05,10,17,2,0.39,55.8
Avery 503,Maxine Collier Grady,North America,3,10,0.08,10,59,1,0.37,170.1
Xerox 1983,Sidney Eaton,EMEA,3,10,0.01,6,19,5,0.36,34.9
"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Terri McCarthy Manning,North America,0,0,0.06,15,12,8,0.39,51.4
GBC Recycled Regency Composition Covers,Terri McCarthy Manning,North America,0,0,0.05,60,1,10,0.39,10.4
300 Series Non-Flip,Betsy Puckett,North America,0,0,0.04,156,13,8,0.6,1127.68
O'Sullivan 3-Shelf Heavy-Duty Bookcases,Kerry Wilkerson,North America,1,5,0,58,6,37,0.61,175.28
Canon PC940 Copier,Kerry Wilkerson,North America,1,5,0.09,450,9,49,0.38,1125.5
Avery 503,Dennis Welch,North America,3,10,0.08,10,15,1,0.37,42.5
